overshotting,mass,metallicity,He_Abundance,"""Age""","""Log L""","""Log Teff""","""Log g""","""Log Tc""",Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
1,1.2,0.008,0.25,1630000000.0,0.498,3.83,4.286,7.262,2.124,0.498,1e-05,0.00329,0.0623,0.7065,0.5,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,1700000000.0,0.504,3.83,4.282,7.265,2.131,0.488,1.02e-05,0.00324,0.0623,0.7065,0.504,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,2150000000.0,0.539,3.829,4.242,7.286,2.188,0.398,1.3e-05,0.0026,0.0631,0.7204,0.54,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,2620000000.0,0.572,3.825,4.191,7.309,2.241,0.299,1.91e-05,0.00171,0.0698,0.7335,0.573,0.0,0.4523,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3010000000.0,0.593,3.817,4.14,7.33,2.29,0.2,2.62e-05,0.00099,0.0732,0.7399,0.594,0.0,0.4223,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3320000000.0,0.608,3.809,4.091,7.354,2.356,0.099,3.22e-05,0.00057,0.0697,0.7399,0.609,0.0,0.3858,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3460000000.0,0.619,3.806,4.069,7.373,2.414,0.048,3.57e-05,0.000449,0.066,0.7461,0.62,0.0,0.3804,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3470000000.0,0.622,3.806,4.067,7.375,2.421,0.043,3.61e-05,0.00044,0.0651,0.7461,0.622,0.0,0.3804,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3560000000.0,0.657,3.811,4.051,7.406,2.537,0.01,4.13e-05,0.000381,0.0543,0.7461,0.653,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3580000000.0,0.72,3.822,4.03,7.429,2.773,0.001,4.59e-05,0.000364,0.0255,0.7461,0.705,0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3580000000.0,0.729,3.823,4.025,7.422,2.848,0.001,4.55e-05,0.000364,0.0145,0.7461,0.719,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3580000000.0,0.733,3.822,4.016,7.387,2.99,0.0,4.41e-05,0.000363,0.0,0.7461,0.739,0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3640000000.0,0.744,3.815,3.978,7.319,3.204,0.0,3.56e-05,0.000363,0.0,0.7461,0.745,0.0,0.445,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,3930000000.0,0.775,3.799,3.884,7.331,3.38,0.992,3.56e-05,0.000363,0.0,0.7461,0.776,0.0426,0.3912,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4070000000.0,0.792,3.784,3.808,7.359,3.654,0.992,3.56e-05,0.000363,0.0,0.7461,0.793,0.066,0.347,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4130000000.0,0.777,3.769,3.764,7.39,3.874,0.992,3.56e-05,0.000363,0.0,0.7461,0.779,0.0759,0.2916,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4180000000.0,0.746,3.755,3.74,7.423,4.059,0.992,3.56e-05,0.000363,0.0,0.7461,0.75,0.0855,0.2419,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4210000000.0,0.708,3.741,3.719,7.453,4.239,0.992,3.56e-05,0.000363,0.0,0.7461,0.713,0.0968,0.2036,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4250000000.0,0.682,3.727,3.691,7.474,4.414,0.992,3.56e-05,0.000363,0.0,0.7428,0.686,0.1087,0.1733,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4260000000.0,0.68,3.725,3.684,7.476,4.444,0.992,3.56e-05,0.000363,0.0,0.7368,0.684,0.1101,0.1702,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4320000000.0,0.719,3.713,3.597,7.479,4.643,0.992,3.56e-05,0.000363,0.0,0.5406,0.72,0.1237,0.1539,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4370000000.0,0.776,3.709,3.523,7.475,4.744,0.992,3.56e-05,0.000363,0.0,0.43,0.777,0.1314,0.1521,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4410000000.0,0.839,3.706,3.449,7.473,4.821,0.992,3.56e-05,0.000363,0.0,0.3523,0.837,0.1375,0.1539,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4440000000.0,0.902,3.703,3.375,7.474,4.879,0.992,3.56e-05,0.000363,0.0,0.2993,0.901,0.143,0.1563,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4470000000.0,0.962,3.701,3.305,7.477,4.928,0.992,3.56e-05,0.000363,0.0,0.2657,0.962,0.1481,0.1594,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4500000000.0,1.026,3.699,3.234,7.482,4.97,0.992,3.56e-05,0.000363,0.0,0.2449,1.026,0.1531,0.1626,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4520000000.0,1.086,3.697,3.164,7.488,5.009,0.992,3.56e-05,0.000363,0.0,0.2287,1.084,0.158,0.1663,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4540000000.0,1.146,3.695,3.097,7.494,5.043,0.992,3.56e-05,0.000363,0.0,0.2229,1.145,0.1626,0.1698,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4560000000.0,1.206,3.692,3.025,7.501,5.075,0.992,3.56e-05,0.000363,0.0,0.2162,1.205,0.1669,0.1734,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4570000000.0,1.268,3.69,2.954,7.509,5.106,0.992,3.56e-05,0.000363,0.0,0.2133,1.268,0.1714,0.1772,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4590000000.0,1.331,3.687,2.88,7.517,5.136,0.992,3.56e-05,0.000363,0.0,0.2121,1.33,0.176,0.1813,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4600000000.0,1.393,3.684,2.808,7.526,5.164,0.992,3.56e-05,0.000363,0.0,0.2117,1.392,0.1805,0.1854,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4610000000.0,1.454,3.682,2.737,7.535,5.19,0.992,3.56e-05,0.000363,0.0,0.2117,1.453,0.185,0.1894,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4620000000.0,1.514,3.679,2.666,7.545,5.216,0.992,3.56e-05,0.000363,0.0,0.2117,1.513,0.1895,0.1935,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4630000000.0,1.575,3.677,2.597,7.555,5.242,0.992,3.56e-05,0.000363,0.0,0.2117,1.574,0.1942,0.1979,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4640000000.0,1.634,3.674,2.525,7.566,5.269,0.992,3.56e-05,0.000363,0.0,0.2117,1.632,0.1991,0.2025,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4650000000.0,1.673,3.672,2.478,7.579,5.3,0.992,3.56e-05,0.000363,0.0,0.2117,1.67,0.2049,0.208,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4650000000.0,1.614,3.676,2.553,7.591,5.329,0.992,3.56e-05,0.000363,0.0,0.2124,1.61,0.2099,0.2128,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4650000000.0,1.609,3.676,2.559,7.593,5.332,0.992,3.56e-05,0.000363,0.0,0.2129,1.607,0.2105,0.2133,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4660000000.0,1.669,3.672,2.484,7.599,5.352,0.992,3.56e-05,0.000363,0.0,0.216,1.668,0.2138,0.2163,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4670000000.0,1.728,3.669,2.413,7.604,5.372,0.992,3.56e-05,0.000363,0.0,0.2195,1.727,0.2174,0.2197,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4670000000.0,1.793,3.666,2.334,7.61,5.395,0.992,3.56e-05,0.000363,0.0,0.2236,1.791,0.2216,0.2238,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4680000000.0,1.852,3.662,2.259,7.615,5.415,0.992,3.56e-05,0.000363,0.0,0.2275,1.851,0.2256,0.2276,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4680000000.0,1.917,3.658,2.181,7.622,5.437,0.992,3.56e-05,0.000363,0.0,0.2319,1.915,0.2302,0.2321,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4690000000.0,1.979,3.655,2.103,7.63,5.458,0.992,3.56e-05,0.000363,0.0,0.2364,1.978,0.2348,0.2365,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4690000000.0,2.042,3.651,2.024,7.638,5.478,0.992,3.56e-05,0.000363,0.0,0.2408,2.04,0.2393,0.2409,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4690000000.0,2.102,3.647,1.949,7.646,5.497,0.992,3.56e-05,0.000363,0.0,0.2452,2.1,0.2438,0.2453,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4700000000.0,2.167,3.643,1.868,7.657,5.518,0.992,3.56e-05,0.000363,0.0,0.2502,2.165,0.2489,0.2504,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4700000000.0,2.228,3.639,1.79,7.667,5.539,0.992,3.56e-05,0.000363,0.0,0.2552,2.226,0.254,0.2554,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4700000000.0,2.292,3.634,1.709,7.677,5.559,0.992,3.56e-05,0.000363,0.0,0.2602,2.29,0.259,0.2603,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4710000000.0,2.352,3.63,1.633,7.688,5.578,0.992,3.56e-05,0.000363,0.0,0.2651,2.35,0.264,0.2653,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4710000000.0,2.414,3.626,1.555,7.7,5.599,0.992,3.56e-05,0.000363,0.0,0.2707,2.412,0.2696,0.2708,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2,0.008,0.25,4710000000.0,2.476,3.622,1.474,7.709,5.62,0.992,3.56e-05,0.000363,0.0,0.2763,2.474,0.2753,0.2764,0.0,0.0,0.0,0.0,-1.524,0.0085
1,1.2,0.008,0.25,4710000000.0,2.537,3.618,1.398,7.719,5.64,0.992,3.56e-05,0.000363,0.0,0.2818,2.535,0.2809,0.2819,0.0,0.0,0.0,0.0,-1.463,0.0392
1,1.2,0.008,0.25,4710000000.0,2.6,3.613,1.315,7.73,5.663,0.992,3.56e-05,0.000363,0.0,0.288,2.598,0.2871,0.2881,0.0,0.0,0.0,0.0,-1.4,0.0595
1,1.2,0.008,0.25,4710000000.0,2.663,3.608,1.234,7.74,5.684,0.992,3.56e-05,0.000363,0.0,0.2941,2.661,0.2933,0.2942,0.0,0.0,0.0,0.0,-1.337,0.0783
1,1.2,0.008,0.25,4710000000.0,2.723,3.606,1.166,7.751,5.706,0.992,3.56e-05,0.000363,0.0,0.3002,2.72,0.2994,0.3003,0.0,0.0,0.0,0.0,-1.277,0.0986
1,1.2,0.008,0.25,4720000000.0,2.784,3.601,1.082,7.763,5.728,0.992,3.56e-05,0.000363,0.0,0.3069,2.782,0.3062,0.307,0.0,0.0,0.0,0.0,-1.216,0.1118
1,1.2,0.008,0.25,4720000000.0,2.844,3.596,1.006,7.776,5.753,0.992,3.56e-05,0.000363,0.0,0.3142,2.841,0.3136,0.3143,0.0,0.0,0.0,0.0,-1.156,0.1261
1,1.2,0.008,0.25,4720000000.0,2.902,3.59,0.922,7.786,5.772,0.992,3.56e-05,0.000363,0.0,0.3202,2.899,0.3196,0.3203,0.0,0.0,0.0,0.0,-1.098,0.1359
1,1.2,0.008,0.25,4720000000.0,2.962,3.586,0.845,7.799,5.797,0.992,3.56e-05,0.000363,0.0,0.328,2.959,0.3275,0.3281,0.0,0.0,0.0,0.0,-1.038,0.1487
1,1.2,0.008,0.25,4720000000.0,3.024,3.58,0.761,7.813,5.823,0.992,3.56e-05,0.000363,0.0,0.3364,3.021,0.3359,0.3365,0.0,0.0,0.0,0.0,-0.976,0.1622
1,1.2,0.008,0.25,4720000000.0,3.087,3.576,0.679,7.826,5.849,0.992,3.56e-05,0.000363,0.0,0.3447,3.084,0.3444,0.3448,0.0,0.0,0.0,0.0,-0.612,0.1718
1,1.2,0.008,0.25,4720000000.0,3.145,3.57,0.6,7.838,5.872,0.992,3.56e-05,0.000363,0.0,0.3526,3.142,0.3521,0.3526,0.0,0.0,0.0,0.0,-0.554,0.1801
1,1.2,0.008,0.25,4720000000.0,3.203,3.566,0.524,7.851,5.899,0.992,3.56e-05,0.000363,0.0,0.3616,3.199,0.3611,0.3617,0.0,0.0,0.0,0.0,-0.496,0.1934
1,1.2,0.008,0.25,4720000000.0,3.259,3.559,0.439,7.865,5.927,0.992,3.56e-05,0.000363,0.0,0.3712,3.254,0.3708,0.3712,0.0,0.0,0.0,0.0,-0.44,0.204
1,1.2,0.008,0.25,4720000000.0,3.316,3.553,0.358,7.878,5.955,0.992,3.56e-05,0.000363,0.0,0.3809,3.311,0.3806,0.381,-0.684,0.0,0.2376,0.0,-0.207,0.2073
1,1.2,0.008,0.25,4720000000.0,3.365,3.548,0.291,7.887,5.976,0.992,3.56e-05,0.000363,0.0,0.3904,3.359,0.3901,0.3905,1.216,0.0,0.2842,0.0,-0.158,0.1443
1,1.3,0.008,0.25,0.0,0.54,3.85,4.357,7.235,1.97,0.739,8.5e-06,0.00385,0.1188,0.1752,0.536,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,256000000.0,0.565,3.85,4.334,7.244,1.991,0.698,8.74e-06,0.00377,0.1115,0.5743,0.565,0.0,0.4944,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,875000000.0,0.616,3.852,4.291,7.267,2.051,0.598,9.9e-06,0.00343,0.1042,0.6845,0.618,0.0,0.4944,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,1030000000.0,0.631,3.852,4.278,7.273,2.066,0.572,1.04e-05,0.00329,0.1036,0.692,0.631,0.0,0.4944,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,1390000000.0,0.664,3.851,4.239,7.29,2.105,0.498,1.25e-05,0.00276,0.1025,0.7135,0.665,0.0,0.4944,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,1820000000.0,0.7,3.846,4.18,7.31,2.148,0.398,1.8e-05,0.00189,0.1034,0.727,0.701,0.0,0.4807,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2180000000.0,0.727,3.836,4.116,7.327,2.186,0.299,2.47e-05,0.00115,0.1013,0.7399,0.728,0.0,0.445,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2480000000.0,0.746,3.825,4.049,7.345,2.23,0.198,3.03e-05,0.000671,0.0945,0.7399,0.747,0.0,0.4017,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2720000000.0,0.758,3.813,3.992,7.367,2.292,0.1,3.5e-05,0.000436,0.0837,0.7399,0.759,0.0,0.3639,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2830000000.0,0.768,3.809,3.965,7.386,2.35,0.048,3.82e-05,0.000365,0.0773,0.7399,0.769,0.0,0.3527,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2850000000.0,0.772,3.809,3.961,7.391,2.365,0.04,3.89e-05,0.000355,0.0755,0.7399,0.772,0.0,0.3527,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2900000000.0,0.803,3.814,3.95,7.423,2.468,0.01,4.41e-05,0.000322,0.0693,0.7399,0.799,0.0,0.4017,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2920000000.0,0.87,3.829,3.945,7.462,2.657,0.001,5.12e-05,0.00031,0.05,0.7399,0.835,0.0,0.5077,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2920000000.0,0.897,3.834,3.938,7.465,2.826,0.0,5.29e-05,0.000308,0.0219,0.7399,0.867,0.0,0.5418,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2930000000.0,0.895,3.825,3.906,7.392,3.14,0.0,5.01e-05,0.000308,0.0,0.7399,0.909,0.0,0.5011,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,2980000000.0,0.914,3.81,3.826,7.359,3.467,0.992,5e-05,0.000308,0.0,0.7399,0.915,0.0329,0.3965,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3040000000.0,0.913,3.793,3.758,7.386,3.744,0.992,5e-05,0.000308,0.0,0.743,0.917,0.0634,0.3412,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3080000000.0,0.893,3.779,3.72,7.413,3.928,0.992,5e-05,0.000308,0.0,0.743,0.898,0.0741,0.2916,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3110000000.0,0.858,3.764,3.696,7.443,4.109,0.992,5e-05,0.000308,0.0,0.743,0.863,0.0852,0.2385,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3140000000.0,0.816,3.751,3.685,7.469,4.259,0.992,5e-05,0.000308,0.0,0.743,0.822,0.0944,0.2011,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3160000000.0,0.774,3.738,3.676,7.489,4.406,0.992,5e-05,0.000308,0.0,0.743,0.78,0.1027,0.1702,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3200000000.0,0.754,3.726,3.647,7.499,4.562,0.992,5e-05,0.000308,0.0,0.7272,0.758,0.1118,0.1504,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3260000000.0,0.797,3.714,3.559,7.492,4.741,0.992,5e-05,0.000308,0.0,0.5206,0.797,0.1224,0.1433,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3300000000.0,0.858,3.71,3.481,7.483,4.833,0.992,5e-05,0.000308,0.0,0.3965,0.857,0.1287,0.1435,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3340000000.0,0.919,3.707,3.409,7.48,4.896,0.992,5e-05,0.000308,0.0,0.3302,0.919,0.134,0.1459,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3370000000.0,0.981,3.705,3.338,7.481,4.946,0.992,5e-05,0.000308,0.0,0.281,0.98,0.1388,0.1487,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3400000000.0,1.041,3.703,3.269,7.484,4.989,0.992,5e-05,0.000308,0.0,0.2453,1.039,0.1433,0.1518,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3420000000.0,1.101,3.7,3.199,7.489,5.026,0.992,5e-05,0.000308,0.0,0.2279,1.1,0.1476,0.1549,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3440000000.0,1.161,3.698,3.13,7.495,5.061,0.992,5e-05,0.000308,0.0,0.2134,1.163,0.1521,0.1583,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3460000000.0,1.224,3.696,3.057,7.502,5.094,0.992,5e-05,0.000308,0.0,0.2072,1.223,0.1562,0.162,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3470000000.0,1.285,3.693,2.985,7.509,5.122,0.992,5e-05,0.000308,0.0,0.2026,1.284,0.1601,0.1652,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3480000000.0,1.345,3.691,2.916,7.517,5.15,0.992,5e-05,0.000308,0.0,0.2003,1.344,0.1641,0.1689,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3500000000.0,1.404,3.688,2.845,7.526,5.177,0.992,5e-05,0.000308,0.0,0.1996,1.403,0.1682,0.1725,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3510000000.0,1.463,3.685,2.775,7.534,5.201,0.992,5e-05,0.000308,0.0,0.1992,1.462,0.172,0.1759,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3520000000.0,1.526,3.682,2.702,7.544,5.227,0.992,5e-05,0.000308,0.0,0.1992,1.525,0.1762,0.1797,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3520000000.0,1.587,3.68,2.63,7.554,5.252,0.992,5e-05,0.000308,0.0,0.1992,1.585,0.1805,0.1838,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3530000000.0,1.648,3.677,2.56,7.564,5.277,0.992,5e-05,0.000308,0.0,0.1992,1.647,0.1846,0.1877,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3540000000.0,1.707,3.674,2.487,7.576,5.303,0.992,5e-05,0.000308,0.0,0.1992,1.706,0.1895,0.1922,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3540000000.0,1.734,3.673,2.455,7.586,5.326,0.992,5e-05,0.000308,0.0,0.1992,1.732,0.1935,0.1961,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3550000000.0,1.676,3.677,2.529,7.598,5.353,0.992,5e-05,0.000308,0.0,0.2,1.673,0.1979,0.2003,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3550000000.0,1.675,3.677,2.53,7.599,5.354,0.992,5e-05,0.000308,0.0,0.2003,1.673,0.1982,0.2005,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3560000000.0,1.734,3.673,2.457,7.606,5.372,0.992,5e-05,0.000308,0.0,0.203,1.733,0.2011,0.2033,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3560000000.0,1.793,3.67,2.385,7.613,5.392,0.992,5e-05,0.000308,0.0,0.2064,1.792,0.2046,0.2066,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3570000000.0,1.858,3.666,2.303,7.619,5.414,0.992,5e-05,0.000308,0.0,0.2103,1.856,0.2086,0.2105,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3570000000.0,1.924,3.662,2.221,7.626,5.437,0.992,5e-05,0.000308,0.0,0.2145,1.923,0.2129,0.2146,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3580000000.0,1.986,3.658,2.145,7.634,5.458,0.992,5e-05,0.000308,0.0,0.2186,1.985,0.2171,0.2187,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3580000000.0,2.047,3.655,2.069,7.642,5.478,0.992,5e-05,0.000308,0.0,0.2226,2.045,0.2212,0.2228,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3580000000.0,2.108,3.651,1.994,7.65,5.497,0.992,5e-05,0.000308,0.0,0.2267,2.106,0.2253,0.2268,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3590000000.0,2.172,3.646,1.912,7.66,5.518,0.992,5e-05,0.000308,0.0,0.2313,2.17,0.2301,0.2315,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3590000000.0,2.234,3.643,1.836,7.67,5.539,0.992,5e-05,0.000308,0.0,0.236,2.232,0.2348,0.2361,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3590000000.0,2.297,3.639,1.756,7.681,5.559,0.992,5e-05,0.000308,0.0,0.2406,2.295,0.2395,0.2407,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3590000000.0,2.356,3.634,1.68,7.691,5.578,0.992,5e-05,0.000308,0.0,0.2452,2.354,0.2441,0.2453,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3600000000.0,2.417,3.63,1.603,7.702,5.599,0.992,5e-05,0.000308,0.0,0.2503,2.414,0.2493,0.2504,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3,0.008,0.25,3600000000.0,2.475,3.626,1.529,7.71,5.618,0.992,5e-05,0.000308,0.0,0.2549,2.472,0.2539,0.255,0.0,0.0,0.0,0.0,-1.525,0.0034
1,1.3,0.008,0.25,3600000000.0,2.535,3.622,1.452,7.72,5.639,0.992,5e-05,0.000308,0.0,0.26,2.533,0.2591,0.2601,0.0,0.0,0.0,0.0,-1.465,0.0324
1,1.3,0.008,0.25,3600000000.0,2.593,3.618,1.376,7.73,5.659,0.992,5e-05,0.000308,0.0,0.2651,2.591,0.2643,0.2652,0.0,0.0,0.0,0.0,-1.407,0.0502
1,1.3,0.008,0.25,3600000000.0,2.655,3.613,1.296,7.741,5.681,0.992,5e-05,0.000308,0.0,0.2708,2.653,0.27,0.2708,0.0,0.0,0.0,0.0,-1.345,0.067
1,1.3,0.008,0.25,3600000000.0,2.72,3.609,1.212,7.752,5.704,0.992,5e-05,0.000308,0.0,0.277,2.718,0.2762,0.277,0.0,0.0,0.0,0.0,-1.28,0.0856
1,1.3,0.008,0.25,3600000000.0,2.789,3.605,1.13,7.765,5.729,0.992,5e-05,0.000308,0.0,0.2837,2.787,0.283,0.2838,0.0,0.0,0.0,0.0,-1.211,0.1012
1,1.3,0.008,0.25,3610000000.0,2.848,3.6,1.052,7.777,5.751,0.992,5e-05,0.000308,0.0,0.2899,2.846,0.2893,0.29,0.0,0.0,0.0,0.0,-1.152,0.1125
1,1.3,0.008,0.25,3610000000.0,2.909,3.595,0.968,7.789,5.775,0.992,5e-05,0.000308,0.0,0.2966,2.906,0.296,0.2967,0.0,0.0,0.0,0.0,-1.091,0.1267
1,1.3,0.008,0.25,3610000000.0,2.968,3.589,0.888,7.801,5.798,0.992,5e-05,0.000308,0.0,0.3033,2.965,0.3028,0.3034,0.0,0.0,0.0,0.0,-1.032,0.1378
1,1.3,0.008,0.25,3610000000.0,3.027,3.583,0.805,7.814,5.823,0.992,5e-05,0.000308,0.0,0.3106,3.024,0.3101,0.3107,0.0,0.0,0.0,0.0,-0.973,0.1445
1,1.3,0.008,0.25,3610000000.0,3.088,3.579,0.727,7.827,5.849,0.992,5e-05,0.000308,0.0,0.3184,3.085,0.318,0.3184,0.0,0.0,0.0,0.0,-0.611,0.1569
1,1.3,0.008,0.25,3610000000.0,3.149,3.575,0.647,7.84,5.874,0.992,5e-05,0.000308,0.0,0.3261,3.146,0.3257,0.3262,0.0,0.0,0.0,0.0,-0.55,0.1666
